subject_id,session_id,timestamp_s,activity_label,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT,euler_heading_deg,euler_roll_deg,euler_pitch_deg,quat_w,quat_x,quat_y,quat_z,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,temperature_c
1,1,1.3500,STAND_TO_SIT,-1.0614163,0.0078723,10.8317278,-0.3131987,14.6649519,-0.5843022,15.7410649,0.3165765,45.5563738,0.0000000,6.0498701,0.0322290,0.9986066,-0.0000148,0.0527706,0.0002809,-0.0428452,0.0253801,1.2135180,-1.0335626,0.0000000,9.7520322,27.0977520
1,1,1.3600,STAND_TO_SIT,-0.9489489,0.1385360,10.9622673,-1.0939218,16.5928391,0.6916311,14.6872693,0.3137733,45.3082859,0.0000000,6.1022773,0.0328270,0.9985824,-0.0000152,0.0532272,0.0002861,0.1122443,0.1137785,1.2241342,-1.0424821,0.0000000,9.7510828,27.0383606
1,1,1.3700,STAND_TO_SIT,-0.9716939,0.0597921,10.8329524,-1.1232422,14.5747919,0.9823807,15.5424983,0.0514592,45.9951710,0.0000000,6.1542398,0.0334249,0.9985581,-0.0000157,0.0536801,0.0002913,0.0652064,0.0048303,1.1372776,-1.0513251,0.0000000,9.7501333,27.1276945
1,1,1.3800,STAND_TO_SIT,-1.0850257,0.0898442,11.0336230,0.2142727,16.0413091,-2.4621975,14.5330586,0.2303544,45.1251751,0.0000000,6.2057455,0.0340228,0.9985339,-0.0000161,0.0541289,0.0002965,0.0199576,0.0712992,1.3176788,-1.0600895,0.0000000,9.7491843,27.0784775
1,1,1.3900,STAND_TO_SIT,-1.1255077,0.1741662,10.7515858,-0.0968235,15.0333773,0.3837396,15.3512290,0.1897536,45.9599218,0.0000000,6.2567823,0.0346206,0.9985097,-0.0000165,0.0545736,0.0003017,-0.0411433,0.1626706,1.0413090,-1.0687733,-0.0000000,9.7482361,27.1317882
1,1,1.4000,STAND_TO_SIT,-0.8813820,-0.0180840,10.6845971,-1.5977994,16.0962600,1.0695525,14.8350686,0.4511030,44.8650086,0.0000000,6.3073378,0.0352183,0.9984855,-0.0000169,0.0550141,0.0003069,0.2239829,-0.0144752,0.9524149,-1.0773743,0.0000000,9.7472893,27.1293647
1,1,1.4100,STAND_TO_SIT,-0.7985423,0.0932749,10.9399734,-2.1314777,16.1860698,-0.6567645,14.9877175,0.2257731,45.7681890,0.0000000,6.3574000,0.0358159,0.9984614,-0.0000173,0.0554503,0.0003121,0.2298307,0.0927047,1.1637505,-1.0858906,0.0000000,9.7463442,27.1147793
1,1,1.4200,STAND_TO_SIT,-1.2167356,0.0641282,10.6592150,-1.1210834,16.5802137,-0.4117304,15.0125161,-0.5664819,44.9655715,0.0000000,6.4069566,0.0364135,0.9984373,-0.0000178,0.0558821,0.0003173,-0.1059118,0.0708090,0.9497193,-1.0943201,0.0000000,9.7454014,27.0792709
1,1,1.4300,STAND_TO_SIT,-1.1507984,-0.0486316,10.6992800,1.8787996,16.2423352,-0.8264675,14.9793067,0.2094838,44.9079045,0.0000000,6.4559955,0.0370109,0.9984133,-0.0000182,0.0563094,0.0003225,-0.0404010,-0.0746376,1.0876464,-1.1026607,0.0000000,9.7444612,27.0580948
1,1,1.4400,STAND_TO_SIT,-1.2564359,0.0233655,10.7144849,-0.5418203,15.0150766,-0.8923295,14.5547889,0.0466089,45.5524487,0.0000000,6.5045045,0.0376083,0.9983894,-0.0000186,0.0567320,0.0003277,-0.1109995,0.0015166,1.0846031,-1.1109103,0.0000000,9.7435241,27.0567093
1,1,1.4500,STAND_TO_SIT,-1.3625121,0.1781872,10.6208563,-0.2628800,13.2067806,0.7552826,15.2416609,0.8397523,44.4964394,0.0000000,6.5524715,0.0382056,0.9983656,-0.0000191,0.0571499,0.0003329,-0.1818627,0.1687504,0.9669745,-1.1190670,0.0000000,9.7425907,27.0889142
1,1,1.4600,STAND_TO_SIT,-0.9808391,0.0321813,10.9172862,0.0826589,15.3370217,0.7980444,15.0867928,0.1239503,45.7985983,0.0000000,6.5998841,0.0388028,0.9983418,-0.0000195,0.0575630,0.0003381,0.1431966,0.0193191,1.1896060,-1.1271287,-0.0000000,9.7416613,27.1159615
1,1,1.4700,STAND_TO_SIT,-1.1380611,-0.0589782,10.7798430,0.8581693,12.5329077,-1.6259925,14.7401661,-0.1198536,45.4333311,0.0000000,6.6467303,0.0393999,0.9983182,-0.0000199,0.0579711,0.0003433,-0.0496934,-0.0739427,0.9860548,-1.1350933,-0.0000000,9.7407365,27.0867975
1,1,1.4800,STAND_TO_SIT,-1.1440897,0.0412082,10.8247916,0.0518619,13.0953115,0.0473670,13.8769902,0.1488339,45.5910865,0.0000000,6.6929978,0.0399970,0.9982947,-0.0000204,0.0583742,0.0003484,0.0802286,0.0010047,1.0841335,-1.1429588,0.0000000,9.7398167,27.0509907
1,1,1.4900,STAND_TO_SIT,-0.9030291,0.0165468,10.9127182,-1.0696343,13.9786261,0.0423066,14.6995323,0.0228773,45.5455435,0.0000000,6.7386746,0.0405939,0.9982714,-0.0000208,0.0587721,0.0003536,0.2181427,0.0539178,1.2200258,-1.1507231,0.0000000,9.7389024,27.1248428
1,1,1.5000,STAND_TO_SIT,-1.0513147,0.0371799,10.6456932,-1.5514953,12.0280009,-1.1014262,14.4230486,0.8919900,45.5313310,0.0000000,6.7837483,0.0411908,0.9982482,-0.0000213,0.0591648,0.0003588,0.1286920,-0.0421489,0.9882747,-1.1583842,0.0000000,9.7379942,27.1293546
1,1,1.5100,STAND_TO_SIT,-1.3605576,-0.0588876,10.7531883,-0.3301040,12.9477361,0.1558966,14.8022670,0.4998943,45.3732686,0.0000000,6.8282068,0.0417875,0.9982251,-0.0000217,0.0595521,0.0003640,-0.2259667,-0.0066729,1.0379450,-1.1659400,-0.0000000,9.7370924,27.0943929
1,1,1.5200,STAND_TO_SIT,-1.1902090,0.0738177,10.7315988,0.9774816,12.0718291,-0.5142652,14.4291491,0.0093965,45.9244185,0.0000000,6.8720380,0.0423842,0.9982023,-0.0000222,0.0599339,0.0003692,-0.0160537,0.1075377,1.0668890,-1.1733885,-0.0000000,9.7361976,27.1291936
1,1,1.5300,STAND_TO_SIT,-1.1730256,-0.0928104,10.7965327,-2.8770279,14.9913473,-1.1441335,14.7343719,0.8306941,45.6155339,0.0000000,6.9152297,0.0429808,0.9981796,-0.0000226,0.0603101,0.0003744,-0.0141064,-0.1233087,1.1623843,-1.1807277,-0.0000000,9.7353103,27.0391671
1,1,1.5400,STAND_TO_SIT,-1.1775640,0.0807633,10.5150831,-0.8250431,13.0052949,1.2877236,14.2705527,0.4133575,45.2094789,0.0000000,6.9577696,0.0435773,0.9981572,-0.0000231,0.0606807,0.0003796,0.0621246,0.1035057,0.8774696,-1.1879555,0.0000000,9.7344310,27.1156105
1,1,1.5500,STAND_TO_SIT,-1.0060320,0.1478651,10.7985743,-1.4675481,12.6433526,-0.3336071,14.7224499,0.4665537,45.8652959,0.0000000,6.9996456,0.0441736,0.9981349,-0.0000235,0.0610454,0.0003848,0.2066546,0.1677625,1.0829537,-1.1950698,0.0000000,9.7335601,27.1434150
1,1,1.5600,STAND_TO_SIT,-1.1152617,-0.0751212,10.5276737,-0.4624481,13.4539884,-0.5261065,14.2038264,0.1531168,45.6963620,0.0000000,7.0408455,0.0447699,0.9981129,-0.0000240,0.0614043,0.0003900,0.1492108,-0.0966188,0.8872699,-1.2020686,0.0000000,9.7326983,27.1141321
1,1,1.5700,STAND_TO_SIT,-1.1107145,-0.0116639,10.6807717,-0.0726779,12.0587600,0.6434326,14.3159282,0.3154234,45.7100353,0.0000000,7.0813571,0.0453661,0.9980911,-0.0000244,0.0617572,0.0003951,0.1741881,0.0443244,0.9958698,-1.2089499,0.0000000,9.7318459,27.1122630
1,1,1.5800,STAND_TO_SIT,-1.2253157,0.1892411,10.5584879,-1.6450949,10.3679749,-0.6635721,14.5012190,0.0554687,45.6197369,0.0000000,7.1211683,0.0459622,0.9980696,-0.0000249,0.0621039,0.0004003,0.0711493,0.1874119,0.8209996,-1.2157117,-0.0000000,9.7310035,27.0741501
1,1,1.5900,STAND_TO_SIT,-1.2614908,-0.1564119,10.6140634,0.3132601,9.8352238,-0.5658257,14.4692427,-0.0607570,45.2209293,0.0000000,7.1602669,0.0465582,0.9980484,-0.0000254,0.0624445,0.0004055,-0.0324932,-0.1608979,0.9258733,-1.2223518,0.0000000,9.7301716,27.0901091
1,1,1.6000,STAND_TO_SIT,-1.2628004,-0.0857220,10.3993084,-2.8931604,12.7648438,-0.9664328,14.2690987,0.2073178,45.9875759,0.0000000,7.1986406,0.0471540,0.9980274,-0.0000258,0.0627787,0.0004107,-0.0350496,-0.1205716,0.7182331,-1.2288683,0.0000000,9.7293508,27.0759097
1,1,1.6100,STAND_TO_SIT,-1.1744246,-0.3056994,10.6990334,1.9123916,10.1676515,-1.7408266,14.3810497,0.1042261,45.6472411,0.0000000,7.2362773,0.0477498,0.9980067,-0.0000263,0.0631065,0.0004159,0.0464695,-0.2386441,1.0146703,-1.2352591,0.0000000,9.7285415,27.0966506
1,1,1.6200,STAND_TO_SIT,-1.1393980,-0.1003680,10.6838622,-1.5063751,11.2841440,1.3533025,14.3723943,0.3219628,45.4749989,0.0000000,7.2731649,0.0483454,0.9979863,-0.0000268,0.0634277,0.0004210,0.1258104,-0.1077666,0.9859121,-1.2415222,0.0000000,9.7277442,27.0858827
1,1,1.6300,STAND_TO_SIT,-1.2169810,-0.2174792,10.4473971,-0.7656381,12.1066387,-0.2316203,14.5787276,0.6935506,45.7300329,0.0000000,7.3092911,0.0489410,0.9979663,-0.0000272,0.0637423,0.0004262,0.0636470,-0.2071110,0.7351415,-1.2476555,-0.0000000,9.7269594,27.1236117
1,1,1.6400,STAND_TO_SIT,-1.3659164,0.0395750,10.4641848,-0.0877631,11.2384521,0.8777456,13.7442267,-0.1139628,44.9445092,0.0000000,7.3446437,0.0495364,0.9979466,-0.0000277,0.0640502,0.0004314,-0.1347751,-0.0099771,0.8025006,-1.2536570,0.0000000,9.7261878,27.1273581
1,1,1.6500,STAND_TO_SIT,-1.3572851,0.0479543,10.5092149,0.2732050,10.3340154,-0.1824960,14.7678159,1.0310200,45.2569254,0.0000000,7.3792106,0.0501318,0.9979272,-0.0000282,0.0643513,0.0004366,-0.0949792,0.0624341,0.7861881,-1.2595246,0.0000000,9.7254297,27.0794356
1,1,1.6600,STAND_TO_SIT,-1.3267816,0.0660298,10.4188305,-1.4990424,9.7411554,-1.4597648,14.2456612,0.3669588,45.5969144,0.0000000,7.4129796,0.0507270,0.9979082,-0.0000286,0.0646453,0.0004418,-0.0018340,0.0545994,0.7067329,-1.2652564,0.0000000,9.7246856,27.1344005
1,1,1.6700,STAND_TO_SIT,-1.2045778,0.3287031,10.3857207,-0.7162250,9.9815371,-0.8246938,14.4676344,-0.0474805,45.6417187,0.0000000,7.4459386,0.0513221,0.9978896,-0.0000291,0.0649324,0.0004469,0.0595255,0.2412538,0.7194809,-1.2708502,0.0000000,9.7239562,27.1670590
1,1,1.6800,STAND_TO_SIT,-1.0478682,0.1479309,10.4522112,-1.6759081,11.1042771,-0.3860842,14.0635463,0.6052013,45.9197485,0.0000000,7.4780752,0.0519170,0.9978713,-0.0000295,0.0652122,0.0004521,0.2296206,0.1251301,0.7739198,-1.2763041,0.0000000,9.7232419,27.0997594
1,1,1.6900,STAND_TO_SIT,-1.2327727,-0.1246916,10.2837670,-1.1465556,9.6189707,-1.3896739,13.9294607,-0.4542420,45.3620537,0.0000000,7.5093774,0.0525119,0.9978535,-0.0000300,0.0654848,0.0004573,0.0597532,-0.1666138,0.6194092,-1.2816160,-0.0000000,9.7225431,27.0954916
1,1,1.7000,STAND_TO_SIT,-1.0649631,0.0759244,10.3661831,-1.7482135,10.7609478,-2.0115422,14.1314065,0.4516504,45.2140905,0.0000000,7.5398329,0.0531067,0.9978360,-0.0000305,0.0657500,0.0004624,0.2440315,0.1067162,0.6597481,-1.2867838,0.0000000,9.7218605,27.0745909
1,1,1.7100,STAND_TO_SIT,-1.1714940,0.0780901,10.3990949,-0.9516356,8.5757636,0.0326491,14.0421816,-0.0592163,45.2862004,0.0000000,7.5694297,0.0537013,0.9978190,-0.0000309,0.0660077,0.0004676,0.0389825,0.0815211,0.7324923,-1.2918055,-0.0000000,9.7211945,27.0526935
1,1,1.7200,STAND_TO_SIT,-1.1278570,-0.0729689,10.2703934,-1.8276234,8.3641468,1.3612071,14.1691028,0.8901029,46.0952216,0.0000000,7.5981554,0.0542958,0.9978024,-0.0000314,0.0662578,0.0004728,0.2429917,-0.0989197,0.6693014,-1.2966792,-0.0000000,9.7205456,27.1525215
1,1,1.7300,STAND_TO_SIT,-1.6082224,-0.3287856,10.5823609,-1.5995620,9.4514639,-1.8400853,14.0651434,0.2170134,46.0716487,0.0000000,7.6259980,0.0548902,0.9977863,-0.0000319,0.0665003,0.0004779,-0.2460585,-0.3123781,0.9032027,-1.3014027,0.0000000,9.7199144,27.0288173
1,1,1.7400,STAND_TO_SIT,-1.2882312,0.0470822,10.2219921,-1.3001712,9.9552681,-0.3371681,13.9818870,0.3439995,46.3904270,0.0000000,7.6529452,0.0554844,0.9977706,-0.0000323,0.0667349,0.0004831,-0.0522807,0.0043605,0.5559002,-1.3059740,0.0000000,9.7193012,27.0964276
1,1,1.7500,STAND_TO_SIT,-1.1623604,-0.0735611,10.4202243,-1.8512116,8.5784133,-1.3407775,13.4791807,-0.1447108,45.7623779,0.0000000,7.6789848,0.0560786,0.9977554,-0.0000328,0.0669616,0.0004883,0.1453622,-0.1506109,0.7013485,-1.3103910,0.0000000,9.7187067,27.1070991
1,1,1.7600,STAND_TO_SIT,-1.4378044,0.0053344,10.0380175,0.2138968,6.8813867,0.7127248,14.4011966,0.5246563,45.5432913,0.0000000,7.7041047,0.0566726,0.9977407,-0.0000332,0.0671804,0.0004934,-0.0812405,-0.0041036,0.4086734,-1.3146518,-0.0000000,9.7181312,27.0520922
1,1,1.7700,STAND_TO_SIT,-1.3843244,0.0023791,10.0543699,-0.7963731,8.3494534,1.6938089,14.0334079,0.2426836,46.1752438,0.0000000,7.7282927,0.0572665,0.9977265,-0.0000337,0.0673910,0.0004986,-0.0764795,0.0595491,0.4302961,-1.3187543,0.0000000,9.7175754,27.1327546
1,1,1.7800,STAND_TO_SIT,-1.2867224,-0.0023040,10.1946405,0.2568218,7.9803501,0.0939409,13.9947256,0.0019225,45.9681318,0.0000000,7.7515367,0.0578602,0.9977128,-0.0000341,0.0675933,0.0005038,0.0990430,-0.0668377,0.5339647,-1.3226965,0.0000000,9.7170396,27.1060834
1,1,1.7900,STAND_TO_SIT,-1.2751025,-0.0911070,10.0555395,-0.4872931,7.5659365,-0.6013445,14.5746463,0.2934470,45.5523283,0.0000000,7.7738243,0.0584539,0.9976997,-0.0000346,0.0677874,0.0005089,0.0566738,-0.0654654,0.3552702,-1.3264762,0.0000000,9.7165243,27.0354262
1,1,1.8000,STAND_TO_SIT,-1.4451894,0.0191610,10.0141948,-1.7369984,6.8876652,1.2784291,14.6045061,0.0649120,45.7777407,0.0000000,7.7951435,0.0590474,0.9976870,-0.0000350,0.0679730,0.0005141,-0.0503467,0.0685753,0.3487918,-1.3300916,0.0000000,9.7160301,27.1310249
1,1,1.8100,STAND_TO_SIT,-1.4097268,-0.0417742,10.0320999,0.7585360,6.7876854,-1.4594334,14.2366315,-0.2141632,45.6778905,0.0000000,7.8154820,0.0596407,0.9976749,-0.0000355,0.0681501,0.0005193,-0.0043829,-0.0017014,0.3598440,-1.3335404,0.0000000,9.7155573,27.1382835
1,1,1.8200,STAND_TO_SIT,-1.5530175,0.1164272,10.1576879,-1.3581681,4.7264504,0.2166504,13.9170340,0.1835364,45.9490392,0.0000000,7.8348278,0.0602339,0.9976634,-0.0000359,0.0683185,0.0005244,-0.1775857,0.1390280,0.5697681,-1.3368208,0.0000000,9.7151065,27.1248324
1,1,1.8300,STAND_TO_SIT,-1.3771733,0.2151606,10.0202117,-2.1523506,4.0597003,1.2186318,13.6110303,0.3149619,45.5664782,0.0000000,7.8531685,0.0608270,0.9976525,-0.0000363,0.0684782,0.0005296,-0.0600392,0.1454014,0.3318066,-1.3399306,0.0000000,9.7146781,27.1455844
1,1,1.8400,STAND_TO_SIT,-1.3899193,-0.0190378,10.0256791,0.6468008,6.8816483,0.0475984,13.2398513,-0.0629405,45.8884869,0.0000000,7.8704921,0.0614200,0.9976421,-0.0000368,0.0686290,0.0005347,-0.0058570,-0.0034407,0.4470194,-1.3428678,0.0000000,9.7142725,27.1192445
1,1,1.8500,STAND_TO_SIT,-1.4402336,0.2158915,10.0491599,-1.1089326,5.5098835,-0.4875883,13.5225615,0.3269530,45.7268930,0.0000000,7.8867863,0.0620128,0.9976323,-0.0000372,0.0687709,0.0005399,-0.0383670,0.2139893,0.3236307,-1.3456303,0.0000000,9.7138902,27.1250839
1,1,1.8600,STAND_TO_SIT,-1.2136087,0.0501850,10.0699004,-0.8685022,3.5465820,0.4080104,13.9561995,0.2577376,45.8404737,0.0000000,7.9020389,0.0626055,0.9976232,-0.0000376,0.0689036,0.0005450,0.1621432,0.0458640,0.4153346,-1.3482162,0.0000000,9.7135317,27.0864680
1,1,1.8700,STAND_TO_SIT,-1.4517450,-0.0637314,10.0009114,0.2935027,6.0887914,-0.9505827,13.8185453,-0.2883402,45.2883116,0.0000000,7.9162378,0.0631980,0.9976146,-0.0000381,0.0690273,0.0005502,-0.0653744,-0.1091323,0.3989710,-1.3506234,0.0000000,9.7131972,27.0895518
1,1,1.8800,STAND_TO_SIT,-1.1697713,0.0161368,9.8351512,-0.1815432,2.6258332,0.1561297,14.2367710,0.5488183,46.0327592,0.0000000,7.9293709,0.0637904,0.9976067,-0.0000385,0.0691416,0.0005553,0.2530688,-0.0055954,0.0986713,-1.3528497,0.0000000,9.7128874,27.1237858
1,1,1.8900,STAND_TO_SIT,-1.4986052,0.0295422,9.9615007,-1.9275802,4.1608056,-0.7996158,13.0603957,0.6485926,45.3790077,0.0000000,7.9414258,0.0643826,0.9975994,-0.0000389,0.0692465,0.0005605,-0.1109348,-0.0432239,0.3410887,-1.3548933,0.0000000,9.7126026,27.0325458
1,1,1.9000,STAND_TO_SIT,-1.3420751,0.1043597,10.0243524,-0.2340280,1.8381225,0.4618617,13.6493287,0.1573283,46.4206102,0.0000000,7.9523904,0.0649748,0.9975928,-0.0000393,0.0693420,0.0005656,-0.0370685,0.1531249,0.3117334,-1.3567519,0.0000000,9.7123431,27.0703770
1,1,1.9100,STAND_TO_SIT,-1.3028156,-0.3006217,10.0097264,-1.4837095,2.6777796,-0.4187785,13.3767203,0.4796957,45.3910092,0.0000000,7.9622526,0.0655667,0.9975868,-0.0000397,0.0694279,0.0005708,0.1076273,-0.2542672,0.4111052,-1.3584237,-0.0000000,9.7121094,27.1111854
1,1,1.9200,STAND_TO_SIT,-1.6734332,0.1583480,9.8033808,-2.7047532,2.4237806,-0.9629044,14.0022660,0.9601108,46.3576198,0.0000000,7.9710002,0.0661585,0.9975815,-0.0000401,0.0695040,0.0005759,-0.2071313,0.1005164,0.1954962,-1.3599065,0.0000000,9.7119019,27.0975978
1,1,1.9300,STAND_TO_SIT,-1.2284400,0.1683193,9.9927310,-0.1530128,1.5108774,-1.1895709,13.5427163,-0.0540215,45.2371708,0.0000000,7.9786209,0.0667502,0.9975769,-0.0000405,0.0695703,0.0005811,0.2364989,0.1500482,0.3582148,-1.3611982,0.0000000,9.7117209,27.1471534
1,1,1.9400,STAND_TO_SIT,-1.4575040,-0.0462341,9.6269371,0.6796799,1.4046150,1.4153570,13.4301382,0.4098601,46.1539854,0.0000000,7.9851027,0.0673417,0.9975729,-0.0000409,0.0696268,0.0005862,-0.1079171,-0.0092867,-0.0078165,-1.3622969,0.0000000,9.7115669,27.2120309
1,1,1.9500,STAND_TO_SIT,-1.3593479,-0.0118156,9.7447351,1.0953470,1.1530247,-1.5449887,13.7349929,-0.1944890,46.2006065,0.0000000,7.9904332,0.0679331,0.9975697,-0.0000413,0.0696732,0.0005914,-0.0373547,-0.0295377,0.0091013,-1.3632004,0.0000000,9.7114401,27.0831839
1,1,1.9600,STAND_TO_SIT,-1.3374694,-0.0104196,9.8492441,-0.0556577,-0.8903017,-0.5312130,14.6498716,0.7475561,45.3347980,0.0000000,7.9946004,0.0685243,0.9975672,-0.0000417,0.0697095,0.0005965,0.0391258,-0.0134201,0.1654665,-1.3639067,0.0000000,9.7113409,27.0600102
1,1,1.9700,STAND_TO_SIT,-1.3717853,-0.0326640,9.5357546,-2.1206307,1.5517883,-0.3878520,13.4702671,0.2794757,46.0548637,0.0000000,7.9975921,0.0691153,0.9975653,-0.0000421,0.0697355,0.0006017,-0.0139575,-0.0551327,-0.0498155,-1.3644138,0.0000000,9.7112697,27.1570867
1,1,1.9800,STAND_TO_SIT,-1.4247727,-0.2793777,9.5734383,-2.0727569,0.8788320,-0.2123588,13.8091450,0.0278835,46.0520329,0.0000000,7.9993960,0.0697062,0.9975642,-0.0000424,0.0697512,0.0006068,0.0260718,-0.2692347,-0.0284729,-1.3647195,0.0000000,9.7112267,27.0936713
1,1,1.9900,STAND_TO_SIT,-1.3005331,-0.1112012,9.6362328,-3.2469971,-0.5049224,0.2131524,14.1617143,0.6259382,45.5885125,0.0000000,8.0000000,0.0702970,0.9975639,-0.0000428,0.0697565,0.0006120,0.0924166,0.0265186,0.0075636,-1.3648219,0.0000000,9.7112124,27.1592106
1,1,0.0000,FALL,-0.0783727,0.0417211,9.8574938,-0.1754628,0.1165546,-0.1343542,19.0188948,0.0547125,42.2188896,0.0000000,0.0000000,0.3845103,0.9999944,0.0000000,0.0000000,0.0033555,-0.0534837,0.0078532,0.0790645,0.0000000,0.0000000,9.8066500,27.0072743
1,1,0.0100,FALL,-0.0132937,0.0563573,9.9338125,0.2201521,0.2790685,-0.9358248,19.3887725,0.1226015,42.4999471,0.0000000,0.0000000,0.3843445,0.9999944,0.0000000,0.0000000,0.0033540,-0.0214999,0.0391446,0.1171472,0.0000000,0.0000000,9.8066500,26.9610512
1,1,0.0200,FALL,-0.0829191,-0.0075031,9.6686863,0.2226121,1.3003913,-1.2981161,19.8180736,-0.2793181,42.2494712,0.0000000,0.0000000,0.3841779,0.9999944,0.0000000,0.0000000,0.0033526,-0.0579079,-0.0973529,-0.0650444,0.0000000,0.0000000,9.8066500,26.9673752
1,1,0.0300,FALL,0.1300037,-0.1740769,10.0533475,0.5901294,1.9504268,-0.5246674,19.6514108,0.7912789,42.2361348,0.0000000,0.0000000,0.3840103,0.9999944,0.0000000,0.0000000,0.0033511,0.0542229,-0.1720455,0.2539821,0.0000000,0.0000000,9.8066500,27.0486584
1,1,0.0400,FALL,-0.1086455,-0.0002606,9.7999003,-0.1466277,0.5668733,-1.7089929,18.7066919,-0.2087497,42.3968097,0.0000000,0.0000000,0.3838420,0.9999944,0.0000000,0.0000000,0.0033496,-0.1668927,-0.0737225,0.0496554,0.0000000,0.0000000,9.8066500,27.0189515
1,1,0.0500,FALL,-0.0814457,0.0703341,9.8540441,0.1040651,1.4649591,-0.1942409,18.8734286,-0.6001876,42.9205926,0.0000000,0.0000000,0.3836727,0.9999944,0.0000000,0.0000000,0.0033482,-0.0980997,-0.0130096,-0.0023337,0.0000000,0.0000000,9.8066500,26.9579976
1,1,0.0600,FALL,-0.0047801,-0.0529147,9.9759510,-0.3978557,0.4126568,-2.0946757,18.7695041,0.0221744,42.1299888,0.0000000,0.0000000,0.3835026,0.9999944,0.0000000,0.0000000,0.0033467,-0.0130873,-0.0908682,0.1227474,0.0000000,0.0000000,9.8066500,27.0288900
1,1,0.0700,FALL,0.0127673,0.0109068,9.7206690,-0.4592603,0.3753922,-1.7894894,18.7592283,0.1771267,41.8171135,0.0000000,0.0000000,0.3833316,0.9999944,0.0000000,0.0000000,0.0033452,-0.0409182,-0.0621367,-0.0812768,0.0000000,0.0000000,9.8066500,26.9730940
1,1,0.0800,FALL,0.1848476,-0.0161872,9.8527418,-1.0055017,0.5735030,-0.9584679,19.6146696,0.2929627,42.5777055,0.0000000,0.0000000,0.3831598,0.9999944,0.0000000,0.0000000,0.0033437,0.1065349,-0.0559312,0.0041262,0.0000000,0.0000000,9.8066500,27.0534160
1,1,0.0900,FALL,-0.0700769,-0.0134162,9.7453537,0.8365646,-0.1646740,-0.9611014,19.0241615,-0.0059310,42.3714142,0.0000000,0.0000000,0.3829871,0.9999944,0.0000000,0.0000000,0.0033422,-0.1274188,-0.0414249,-0.1681977,0.0000000,0.0000000,9.8066500,26.9674205
1,1,0.1000,FALL,0.0400890,-0.0204912,9.8410825,0.6061941,0.0714784,-1.2724874,18.7841028,-0.9874550,42.9347237,0.0000000,0.0000000,0.3828136,0.9999944,0.0000000,0.0000000,0.0033407,0.0447488,0.0374292,0.0285255,0.0000000,0.0000000,9.8066500,27.0151109
1,1,0.1100,FALL,-0.0385496,0.0758716,9.8025106,-0.2426363,0.0844281,-1.4577904,19.6644225,0.5190743,41.9708381,0.0000000,0.0000000,0.3826391,0.9999944,0.0000000,0.0000000,0.0033392,-0.0321548,0.0301813,-0.0859892,0.0000000,0.0000000,9.8066500,27.0012332
1,1,0.1200,FALL,-0.0803382,0.1398706,9.6382108,0.6969064,0.7760549,0.1622776,18.4738904,0.3312045,42.5392307,0.0000000,0.0000000,0.3824639,0.9999944,0.0000000,0.0000000,0.0033376,-0.1037705,0.0507802,-0.1591321,0.0000000,0.0000000,9.8066500,27.0021463
1,1,0.1300,FALL,0.0529203,0.1657834,9.9443542,0.5752570,0.4280114,-1.2420047,19.8519073,0.1236754,42.1254297,0.0000000,0.0000000,0.3822877,0.9999944,0.0000000,0.0000000,0.0033361,0.0652506,0.1552294,0.0899488,0.0000000,0.0000000,9.8066500,26.9890324
1,1,0.1400,FALL,0.0572078,-0.0069736,9.8505581,0.1544883,0.8703190,-0.7005625,19.1206164,0.1883526,42.8257315,0.0000000,0.0000000,0.3821107,0.9999944,0.0000000,0.0000000,0.0033345,0.0103333,-0.0393710,-0.0092409,0.0000000,0.0000000,9.8066500,26.9748161
1,1,0.1500,FALL,-0.0244803,0.0158449,9.7440520,0.2987740,0.0716852,-1.2219429,19.1934663,0.4326971,42.1232661,0.0000000,0.0000000,0.3819329,0.9999944,0.0000000,0.0000000,0.0033330,-0.0718778,0.0125910,-0.0406471,0.0000000,0.0000000,9.8066500,26.9689797
1,1,0.1600,FALL,0.0856737,0.1074426,9.7694632,1.1096869,0.4161034,-1.2338513,19.5582253,0.6982447,42.7960394,0.0000000,0.0000000,0.3817542,0.9999945,0.0000000,0.0000000,0.0033314,0.0144365,0.0768412,-0.0399980,0.0000000,0.0000000,9.8066500,27.0110692
1,1,0.1700,FALL,0.1978519,-0.0763062,9.8428836,1.4580648,0.4956495,-0.9862245,19.0474047,0.4040934,43.0334939,0.0000000,0.0000000,0.3815746,0.9999945,0.0000000,0.0000000,0.0033299,0.1269193,-0.1497663,0.0833088,0.0000000,0.0000000,9.8066500,27.0115617
1,1,0.1800,FALL,-0.0155306,-0.0687096,9.8255843,-0.9803131,1.3981956,-0.4152237,18.5983459,0.2137258,42.3660137,0.0000000,0.0000000,0.3813941,0.9999945,0.0000000,0.0000000,0.0033283,-0.0935597,-0.1009081,-0.0735436,0.0000000,0.0000000,9.8066500,26.9813339
